AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label,Activity
9.935936928,0.833182216,0.921767652,-0.231822357,0.010658499,-0.083935678,9.957485199,0.545877993,1.00556469,-0.148419604,-0.011191424,-0.068747319,10.07719517,0.825999558,0.794874966,-0.074875958,-0.038370594,-0.047963247,9.967061996,0.991199493,0.974440098,-0.026646247,-0.051960181,-0.007727412,10.0604353,0.567425787,1.18752408,0.010392036,-0.071678407,-0.001332312,9.943120003,0.023942016,1.031900883,0.174799383,-0.047963247,0.042367533,10.0556469,0.308852017,0.251391172,0.382640123,0.003464012,0.074609496,10.13465595,1.276109457,-0.835576415,0.376777947,0.28777948,0.107384384,10.74278259,1.053448796,0.222660765,0.23475343,0.671218991,0.132698312,9.275136948,2.633621931,0.328005642,-0.358924955,0.447656959,-0.05595712,9.715670586,1.426944256,2.916137695,-0.433267981,0.281650841,-0.056756508,11.32217979,0.749385118,2.461239338,-0.089797854,0.240882084,-0.239549771,9.06205368,1.393425345,2.446874142,0.049295556,0.136428788,-0.379442573,9.392453194,2.310404539,2.418143749,0.024248086,0.068747319,-0.416214377,9.47146225,2.576161146,2.391807556,-0.098058186,0.075142421,-0.382107198,9.234436035,1.429338455,2.446874142,-0.053825419,0.107117914,-0.298970878,9.967061996,1.771709204,2.111685991,-0.011724349,0.112447165,-0.340805531,9.84974575,1.407790542,2.365471363,0.152416542,0.342937201,-0.403157741,9.105149269,2.485181332,1.929726601,0.078872897,0.206774876,-0.389035225,9.473855972,2.525882721,1.383848548,-0.03543951,0.345068902,-0.244879022,7.953537941,2.509123325,2.365471363,0.020251149,0.252073497,-0.057289433,8.686163902,2.964021683,2.111685991,-0.171601832,-0.106584989,0.110581927,9.351752281,2.372653961,2.324769735,-0.304033697,-0.189188361,0.2051761,9.581595421,2.365471363,2.219424963,-0.36878407,-0.299770296,0.21503523,9.50976944,1.489193439,3.004723072,-0.192119434,-0.228891268,0.172134757,9.947908401,1.980004787,2.463633537,0.032774884,-0.237950996,0.158278719,8.547300339,1.800439715,2.837129116,0.1854579,-0.33867383,0.24567841,10.68532181,1.470039845,1.079784989,0.492955565,-0.247277185,0.284581929,8.925583839,2.020706177,1.553836942,0.49135682,-0.317356825,0.246211335,10.16817474,2.894589901,0.521935999,0.290977001,-0.312560499,0.220098019,9.639056206,1.824381709,0.694318473,0.163607955,-0.126036748,0.20624195,9.516951561,2.501940727,0.67037648,-0.012523737,-0.213969365,0.278719753,9.284713745,3.339911461,0.067037649,-0.473770291,-0.363454819,0.202511474,9.787496567,0.179565132,-0.636857629,-0.494287878,-0.672551274,0.365320057,12.14817905,-0.718260527,-0.806845963,-0.240615621,-0.398361385,0.069013782,9.301473618,0.912190855,0.339976639,-0.031176111,-0.232355282,0.107117914,10.3214035,0.873883605,0.761356115,0.028511487,-0.221430331,0.032774884.1,10.16817474.1,1.716642618,0.835576415,-0.11298009,-0.014122511,0.034640122,10.27591324,0.960074902,0.617704034,-0.235552832,0.189188361,-0.03757121,9.911994934,1.015141487,0.050278235,-0.256070435,0.336808592,-0.128967836,10.17535686,0.864306808,-0.143652096,-0.145488501,0.322419584,-0.062885143,10.25436592,-0.16759412,-0.641646028,0.249408886,0.281650841.1,0.094061248,9.730035782,1.055842996,0.969651699,0.217699856,0.186523736,0.134830013,10.88643551,1.108515382,1.335964561,-0.03757121.1,0.051960181,0.151350692,10.33337498,0.766144514,1.261744261,-0.10178867,0.131099537,0.210238889,10.08916569,0.969651699,1.213860273,-0.262731999,0.163341507,0.304300129,9.792284966,0.471657723,1.529894829,-0.421810091,0.274989277,0.32721591,10.42914295,0.052672438,1.307234168,-0.386104137,0.338407338,0.349332303,10.13944435,0.478840351,1.948880196,-0.325350702,0.436465532,0.428471655,10.14662647,-0.457292527,1.489193439,0.086866774,0.202245027,0.492955565,9.674968719,-0.490811348,1.00556469,-0.005329249,0.276588053,0.400226623,8.583212852,-0.701501071,0.323217243,-0.214768767,0.30643183,0.292309314,8.224082947,-1.587355733,1.685518026,-0.435133219,0.379442573,0.126036748,8.827422142,-1.977610588,1.831564307,-0.053292494,0.059687596,-0.149218991,10.08198357,-0.960074902,1.719036818,0.065016843,0.082603365,-0.351464033,10.0317049,0.318428814,2.22900176,0.098058186,-0.03757121,-0.356260329,10.00536919,0.162805721,3.134010077,-0.067681469,0.0021317,-0.28777948,8.983044624,-0.761356115,3.75650239,-0.120973967,-0.207041353,-0.321886688,9.02374649,-1.429338455,2.473210335,0.070346095,-0.569963276,-0.347200602,10.96783829,1.735796213,1.15400517,-0.148419604,-0.174799383,-0.406355262,0,HIGHKNEES
9.959878922,1.094150186,0.531512797,-0.125770286,0.009326187,-0.021849923,10.00536919,1.00556469,0.550666392,-0.132964775,0.020251149,-0.02158346,9.981427193,1.058237195,0.55784899,-0.140159264,0.023448698,-0.025580399,10.07958889,0.993593693,0.572214186,-0.148153126,0.018918836,-0.027445635,10.0364933,0.648828685,0.548272192,-0.098058186,0.013056661,-0.018918836,10.12507915,0.581790984,0.531512797,-0.011990812,0.046630934,0.017320061,10.14423275,0.258573771,0.48362875,0.104453288,0.086067379,0.057289433,9.847352028,0.411802679,0.636857629,0.220098019,0.08313629,0.081004597,10.11789608,0.751779318,0.10295067,0.24567841,0.159611031,0.089264929,10.42674828,0.603338838,-0.366312861,0.24567841,0.432735085,0.072211333,10.23281765,0.770932972,0.433350503,0.256070435,0.677081168,0.034906585,9.411606789,2.001552582,0.399831682,-0.107917301,0.362122506,-0.086866774,9.107542992,2.298433542,0.993593693,-0.51000917,0.24514547,-0.016254211,11.10430717,0.213083953,3.01429987,-0.309362948,0.265130162,-0.139093414,9.813833237,0.869095206,2.53067112,-0.143356815,0.137494639,-0.209439516,9.042900085,1.403002143,1.996764183,-0.118042871,-0.154015318,-0.307231247,10.37407589,1.529894829,1.491587639,0.019984685,-0.136961713,-0.303767234,9.169792175,2.04704237,2.401384354,-0.020784073,-0.048496172,-0.290710568,10.09874249,1.865083098,1.754949808,-0.152150065,-0.069013782,-0.249675348,9.902418137,1.158793569,2.288856745,-0.095926493,0.139626339,-0.3168239,10.39801788,1.953668594,1.714248419,-0.059154671,0.188921899,-0.389035225,10.14183807,1.424550056,1.817199111,-0.106318533,0.281917304,-0.51320678,10.19211674,1.692700624,1.118092179,-0.159078106,0.258735061,-0.525197506,8.135497093,2.173935175,1.41257906,-0.010658499,0.296572745,-0.412217438,8.094796181,3.236960649,2.003946781,0.07274425,0.170269519,-0.196116373,8.092401505,3.347094059,2.353500366,-0.028777948,-0.023182238,0.006928025,9.208099365,3.351882458,1.695094824,-0.281650841,-0.158278719,0.116177641,9.078812599,2.8969841,2.262520552,-0.417013764,-0.07993874,0.187323123,9.797073364,2.686294317,2.547430515,-0.502015293,-0.18492496,0.183592647,9.325415611,2.624045134,2.664746523,-0.622189879,-0.220630929,0.168670759,9.485827446,1.556231141,2.384624958,-0.557705998,-0.171068922,0.148419604,10.05804157,1.980004787,1.465251446,-0.409552813,-0.231289431,0.120707504,9.526528358,0.962469101,2.243366957,-0.099923424,0.015987748,0.15534763,9.581595421,2.45405674,1.393425345,0.0042634,-0.186257273,0.14495559,9.710882187,1.922544003,1.968033791,0.016520673,-0.039702907,0.104186833,9.136273384,2.901772499,1.470039845,-0.110315464,-0.260866761,0.119108729,9.639056206,1.22822547,1.793257117,0.034640122,-0.188921899,0.199047476,9.057265282,1.889025092,1.098938584,0.123905048,-0.376244992,0.28564778,10.45547867,1.798045516,0.919373453,0.09272895,-0.226759583,0.330679953,10.23760605,1.963245392,0.435744703,-0.099923424,-0.241415009,0.145488501,9.847352028,1.362300754,0.787692368,-0.200646251,-0.2648637,0.097525269,10.49378586,0.969651699,0.129286885,-0.232621744,-0.330147028,0.022915773,10.44111347,1.395819545,0.162805721,-0.199846849,-0.197981626,-0.011191424,9.928754807,1.874659896,0.665588081,-0.253938764,-0.018652374,0.061019909,9.99100399,0.541089594,0.679953277,-0.263531387,0.001865237,0.130033687,9.466673851,-0.720654726,-0.404620081,0.049562022,0.179595709,-0.020784073,10.65898609,1.908178806,-0.392649084,0.197981626,0.064750381,0.049828485,10.09874249,-0.165199921,-1.074996591,0.425807029,0.248343036,0.116977029,10.10831928,1.247379065,2.403778553,0.271791726,0.274989277,0.033041347,10.97262669,1.704671621,1.934514999,0.023182238,0.209705979,0.182260334,9.461885452,0.397437483,2.511517525,0.00106585,0.178529859,0.304833084,10.09156036,0.718260527,1.632845521,-0.142290965,0.113246553,0.311228186,9.569623947,0.093373865,2.463633537,-0.237684533,0.255271077,0.265396625,10.66137981,-0.150834709,1.489193439,-0.056756508,0.301369071,0.311761081,9.713275909,0.718260527,1.426944256,-0.147886679,0.509476244,0.280584991,8.851364136,-0.450109929,1.422155857,-0.100722812,0.324551284,0.203843787,8.777143478,-0.766144514,1.482010841,0.054358348,0.138294026,0.0063951,9.217676163,-0.521935999,1.793257117,0.202777937,-0.07087902,-0.106318533,9.739612579,0.136469498,1.836352706,0.29603982,-0.285114855,-0.13456355,10.01973438,-0.057460841,1.805228114,0.401825428,-0.360523731,-0.114045948,0,HIGHKNEES
9.923966408,1.201889277,0.684741676,-0.077540584,0.01385605,-0.014921899,9.933543205,1.211466074,0.656011283,-0.077007659,0.00319755,-0.013589587,9.974244118,1.206677675,0.617704034,-0.074609496,0.014388974,-0.012523737,9.909601212,1.233013868,0.679953277,-0.096192956,0.005595712,-0.009859112,9.959878922,1.201889277,0.646434486,-0.122039817,-0.014921899,-0.013056661,9.916783333,1.149216771,0.646434486,-0.150018379,-0.050361406,-0.000266462,10.16338634,0.821211159,0.663193882,-0.123638593,-0.094061248,-0.003996937,10.00536919,0.624886632,0.560243189,-0.041568145,-0.077274114,0.032508422,10.03888798,0.529118598,0.466869324,0.065283306,-0.05142726,0.060220521,10.14423275,0.751779318,0.04070143,0.156147003,0.059421133,0.065816231,9.569623947,1.446097851,-0.612915635,0.049562022,0.216367543,0.113779478,9.854534149,0.825999558,-0.134075299,-0.02904441,0.336808592,0.219032168,10.43871975,0.656011283,-0.289698392,-0.090863705,0.247810096,0.162009194,9.818621635,1.027112484,0.260968,-0.231289431,0.277653903,0.087932616,10.69489861,1.082179189,2.564189911,-0.154548228,0.272591114,-0.008526799,10.66137981,0.67037648,2.212242365,-0.049828485,0.2648637,-0.204376727,9.174580574,1.242590666,1.987187386,-0.10258805,0.029310873,-0.340805531,10.46505547,1.529894829,1.48679924,0.012523737,0.089531392,-0.382107198,9.603142738,1.541865945,2.063801765,0.053292494,0.323485464,-0.340272576,10.18493366,0.797269166,1.824381709,0.222762644,0.373313934,-0.357059717,9.097966194,1.900996208,2.477998734,0.201445624,0.453519166,-0.411684513,9.87608242,2.48996973,1.836352706,0.074875958,0.331212848,-0.456450224,8.951920509,1.946485996,2.15478158,0.069280244,0.338140905,-0.39889431,9.119514465,2.439691544,1.48679924,-0.006928025,0.135362938,-0.260067374,8.762778282,2.473210335,1.704671621,0.061019909,0.248609498,-0.109516084,8.803479195,2.71502471,1.908178806,-0.049295556,0.074609496,0.038637057,9.107542992,2.504334927,2.473210335,-0.158811629,0.007993874,0.104186833,8.959102631,2.952050686,2.571372509,-0.435133219,-0.332012266,0.144689128,9.504981041,2.245761156,2.626439333,-0.553442538,-0.404490054,0.138560489,10.24718285,1.776497602,1.924938202,-0.464977026,-0.344003052,0.07301072,9.181763649,2.475604534,2.032677174,-0.49029094,-0.351464033,0.000799387,10.23042393,1.328781962,1.733402014,-0.229690656,-0.100189894,0.063151613,8.820239067,2.410961151,2.358288765,-0.208640128,-0.221430331,0.073810108,10.29506683,1.632845521,1.632845521,-0.132165387,-0.032508422,0.107117914,8.422801971,2.624045134,2.303221941,-0.231289431,-0.262199074,0.103653908,9.885659218,1.886630893,1.204283476,-0.192385912,-0.30856356,0.22702603,9.579200745,1.103726983,1.103726983,-0.051160797,-0.195317,0.31788975,10.44350815,2.027888775,0.677559078,-0.146554366,-0.191320062,0.28884533,9.923966408,2.604891539,0.430956304,-0.458048999,-0.243013784,0.092995405,10.3309803,0.162805721,-0.124498487,-0.526796341,-0.414082706,0.033041347,10.42674828,1.175553083,0.079008654,-0.444725901,-0.122572735,-0.000266462,9.770736694,0.33279404,0.689530075,-0.251540571,0.061286367,0.087666154,10.27591324,-0.086191259,1.130063176,-0.095926493,0.198514536,-0.042633995,10.47463226,1.891419291,0.500388145,-0.089264929,0.140958652,0.159611031,9.485827446,-0.579396784,-0.179565132,0.222229704,-0.029310873,0.248609498,10.74278259,0.821211159,1.185129881,0.171868294,0.070346095,0.188655436,10.44829655,1.048660398,1.395819545,0.073543645,0.147620216,0.309362948,10.00058079,0.715866327,1.97042799,0.010125575,0.110049009,0.296572745,10.15141487,0.155623108,1.738190413,-0.017852986,0.140958652,0.320554376,9.296685219,0.136469498,2.209848166,-0.055690661,0.157479316,0.281117916,10.57040024,-0.134075299,1.340752959,0.002931087,0.132698312,0.288045943,10.00536919,0.694318473,1.565807939,-0.108450226,0.359990805,0.309629381,9.694122314,-0.474051923,1.242590666,0.000266462,0.293375194,0.3168239,9.516951561,-0.397437483,1.252167463,0.034107197,0.375978559,0.142290965,8.626308441,-0.385466486,1.496376038,-0.081803977,0.285114855,0.006128637,8.992621422,-0.737414122,1.587355733,-0.08020521,0.12230628,-0.114578865,9.686940193,-0.758961916,1.889025092,0.03650536,-0.070346095,-0.151617154,10.13944435,-0.079008654,2.027888775,0.084202148,-0.312560499,-0.169203669,10.08437729,-0.086191259,1.845929503,0.02691271,-0.30643183,-0.176131696,9.425971985,0.10295067,2.7509377,-0.151350692,-0.197715163,-0.22542727,0,HIGHKNEES
9.967061996,1.067813993,0.459686726,-0.094327718,-0.012790199,-0.008260337,10.06761837,1.039083481,0.430956304,-0.104986221,-0.025047474,-0.010125575,10.11789608,0.840364814,0.423773706,-0.076208271,-0.020784073,-0.005329249,10.15141487,0.435744703,0.282515794,0.025047474,0.014655436,0.028777948,10.20887566,0.299275219,0.198718742,0.168937206,0.132698312,0.030376723,9.866505623,0.545877993,0.543483794,0.27738744,0.190254211,0.044765696,9.83777523,0.991199493,0.026336219,0.262731999,0.110848397,0.062352221,9.734824181,1.386242747,-0.845153213,0.104719758,0.244346097,0.089531392,11.04924107,0.284909993,-0.239420176,0.094594181,0.468707502,0.072477795,9.48343277,1.501164436,0.124498487,-0.241415009,0.343736589,-0.110315464,9.26556015,2.006340981,1.355118155,-0.470306277,0.149218991,-0.086866774,11.47540855,-0.193930343,2.767697096,-0.17346707,0.24514547,-0.114578865,9.425971985,1.15400517,1.841141105,-0.059421133,0.10285452,-0.326416522,9.576807022,1.948880196,1.489193439,-0.131099537,0.018119449,-0.358125567,10.01733971,1.81959331,1.692700624,-0.097258806,0.132698312,-0.337874413,9.739612579,1.544260144,1.946485996,-0.033307809,0.1854579,-0.268594176,9.955090523,1.132457376,2.025494576,0.088732004,0.265663087,-0.283782542,9.533711433,2.197877169,2.025494576,0.061286367,0.291509956,-0.361856043,9.282320023,2.147598982,1.999158382,0.033840735,0.274456352,-0.340805531,8.880094528,2.23139596,1.505952835,-0.00106585,0.131099537,-0.146820813,9.339780807,2.466027737,1.656787634,-0.016520673,0.136961713,-0.038903523,9.255983353,2.224213362,1.577778935,-0.119108729,-0.003464012,0.031176111,9.121908188,1.989581585,2.04464817,-0.002664625,-0.054358348,0.053292494,9.617507935,2.255337954,1.355118155,-0.016787136,-0.226226643,0.104986221,9.794678688,2.248155355,1.675941229,-0.105252676,-0.088732004,0.100456357,9.854534149,2.26970315,1.218648672,-0.203044415,-0.090064317,0.089797854,9.631873131,1.81959331,2.391807556,-0.203310877,0.084202148,0.065016843,9.327810287,2.262520552,2.446874142,-0.204376727,-0.026379786,0.087133229,8.719682693,2.437297344,3.191470861,-0.277120978,-0.181993872,0.137494639,9.670180321,2.463633537,1.563413739,-0.285914242,-0.268860638,0.303767234,8.920795441,1.314416766,1.570596337,-0.236085743,-0.552376747,0.387169987,11.41076565,0.107739076,0.888248801,0.061819296,-0.211571202,0.29497394,9.313444138,0.950498104,1.675941229,0.274722815,-0.255803972,0.113779478,9.859322548,2.300827742,0.694318473,0.116977029,-0.374646246,0.102055125,10.62307262,2.070984364,-0.414196908,-0.321353763,-0.354128659,-0.051160797,10.18972206,2.23139596,-0.395043284,-0.542517602,-0.249408886,-0.227825418,9.39484787,1.996764183,-0.158017308,-0.661093354,-0.201445624,-0.078606427,10.0604353,1.977610588,0.031124622,-0.840156198,-0.186523736,-0.012523737,10.14423275,-0.220266551,0.383072257,-0.592079639,-0.017053599,0.128168449,9.569623947,-0.524330199,-0.253785372,-0.137494639,0.071145482,-0.032241959,10.13704967,2.248155355,-0.217872351,-0.099923424,0.078872897,-0.095393561,10.16817474,0.945709646,-0.960074902,0.007460949,0.035972435,0.00319755,10.41956615,0.191536129,0.59615624,0.187589586,0.160676882,-0.03996937,11.13064384,1.37427175,1.616086125,0.097791731,0.249142408,0.185724348,10.11071396,0.380678058,1.472434044,0.175865233,0.217966303,0.330946386,9.933543205,1.565807939,1.601720929,-0.042633995,0.240082696,0.231555894,10.0269165,0.617704034,1.740584612,-0.224094957,0.208373666,0.220364481,9.883264542,0.612915635,1.766920805,-0.206508413,0.181194484,0.208906576,10.58237171,1.079784989,1.017535686,-0.184125587,0.236885145,0.301635504,10.20887566,0.679953277,0.888248801,-0.186790213,0.443393588,0.345868289,9.56004715,0.04309563,0.713472128,-0.159344569,0.444992334,0.329081148,9.081207275,0.119710088,0.608127236,-0.466842234,0.496153146,0.25766921,8.662221909,-0.962469101,1.618480325,-0.51320678,0.334410399,0.152949467,8.865729332,-1.247379065,2.176329374,-0.243013784,0.054358348,-0.075142421,9.648633003,-0.900219858,1.829170108,0.067415006,-0.08233691,-0.247277185,9.672574997,-0.284909993,2.767697096,0.317090333,-0.180928022,-0.285114855,10.32379818,0.426167905,1.862688899,0.332012266,-0.375445634,-0.158012256,10.04367638,0.55784899,1.702277422,0.135362938,-0.160410419,-0.077007659,9.543288231,0.600944638,2.300827742,-0.057555895,-0.051960181,-0.22542727,9.308655739,-0.404620081,2.513911724,0.024248086,-0.356526792,-0.209972441,0,HIGHKNEES
10.06761837,0.802057564,0.423773706,-0.087399691,0.022915773,-0.043699846,10.02212811,0.711077929,0.462080926,-0.042367533,0.039169986,-0.037304748,9.998186111,0.677559078,0.435744703,-0.005862175,0.03543951,-0.028245023,10.17056847,0.545877993,0.325611442,0.060220521,0.06981317,-0.00106585,10.10831928,0.603338838,0.213083953,0.139359877,0.15481469,0.040768761,9.777919769,1.015141487,-0.241814375,0.095926493,0.217966303,0.079139359,10.03409958,0.835576415,-0.258573771,0.02797856,0.333611012,0.09033078,10.06761837,1.383848548,0.067037649,-0.195050538,0.269127101,0.036771823,9.464279175,2.382230759,-0.588973641,-0.616860628,0.000532925,-0.056223582,10.85770512,0.565031588,1.63763392,-0.488692194,0.149751917,-0.034906585,11.018116,0.402225882,2.08295536,-0.107117914,0.262465537,-0.209173039,9.648633003,1.505952835,1.644816518,0.002664625,0.305632442,-0.348266453,9.485827446,1.642422318,1.89860189,-0.006928025,0.204909652,-0.331479341,9.969455719,1.575384736,1.951274395,0.094061248,0.391433388,-0.313359886,9.373299599,1.675941229,2.217030764,0.081004597,0.353595704,-0.320021451,9.799467087,1.26413846,2.33913517,0.187056661,0.421810091,-0.374912739,9.11233139,2.743755102,2.185906172,0.098324656,0.309362948,-0.415681452,9.516951561,2.545036316,2.106897593,0.005595712,0.348266453,-0.400493115,9.038111687,2.559401512,1.963245392,-0.057022974,0.247543648,-0.328814715,9.169792175,2.145204782,1.549048543,-0.025580399,0.194517612,-0.209705979,8.765172005,2.942473888,1.728613615,-0.042101074,0.159344569,-0.073810108,9.129091263,2.63601613,2.126051188,-0.119375192,0.05249311,0.062885143,8.851364136,2.614468336,2.506729126,-0.204909652,-0.114845328,0.1854579,9.572018623,2.49236393,2.588132143,-0.289111793,-0.260333836,0.212637067,9.507374763,2.087743998,2.525882721,-0.247543648,-0.300569683,0.184392035,9.200917244,1.754949808,2.683900118,-0.128701374,-0.328548223,0.201978564,9.706093788,1.987187386,2.188300371,0.001865237,-0.32721591,0.182793275,9.234436035,2.04464817,2.616862535,0.038370594,-0.253672272,0.187323123,10.15620327,2.710236311,1.740584612,-0.008526799,-0.314692199,0.127635539,8.937555313,2.070984364,1.89620769,-0.029577335,-0.322686076,0.131366,10.55842972,2.027888775,0.567425787,0.072477795,-0.380508423,0.126836136,9.459490776,1.254561663,1.37427175,0.187056661,-0.107917301,0.115644716,9.277531624,2.758120298,1.091755986,0.075941809,-0.241947934,0.191053599,10.06522369,2.406172752,0.37349546,-0.209439516,-0.172401235,0.223295555,9.900024414,2.334346771,-0.112527482,-0.435399711,-0.109782539,0.128434911,9.378087997,1.007958889,0.181959331,-0.503614068,-0.213169977,0.257136285,11.64300251,0.560243189,-0.469263524,-0.389834613,-0.218232766,0.078606427,9.689333916,0.952892303,-0.150834709,-0.272857577,0.139093414,0.017852986,9.974244118,1.185129881,0.916979253,-0.228624806,0.063418068,0.094860643,10.68771648,-0.201112941,-0.098162271,0.03543951,0.102055125,0.21610108,9.258378029,-0.10295067,0.442927301,0.203843787,0.111381322,0.104186833,11.32696819,1.438915253,0.735019922,0.039436448,-0.053026035,0.22382848,9.969455719,0.577002585,1.15400517,0.013056661,0.078339972,0.286980093,10.28788471,0.390254885,1.482010841,-0.045298621,0.097258806,0.267528325,9.792284966,0.497993946,1.647210717,-0.140958652,0.116710559,0.266196012,9.854534149,-0.260968,1.908178806,-0.11191424,0.1854579,0.230490044,10.51054573,0.349553436,1.865083098,-0.045032158,0.257402748,0.281650841,10.37168217,-0.064643443,1.862688899,0.062085759,0.320820838,0.335209787,9.706093788,0.153228909,1.204283476,0.16520673,0.083669223,0.292575806,9.148244858,-0.339976639,0.550666392,0.09272895,0.218232766,0.260600299,8.985439301,-0.773327172,0.63206923,-0.07301072,0.351996928,0.075142421,8.638279915,-0.653617084,1.292868972,-0.204376727,0.25553751,-0.086333841,9.588777542,-0.620098233,1.132457376,-0.122839205,0.02691271,-0.213169977,10.24957752,-0.37349546,1.347935557,0.028245023,-0.080471672,-0.264597237,10.51533413,0.378283858,1.462857246,-0.035705972,-0.103920363,-0.271525264,10.12029076,0.232237563,1.683123827,-0.136961713,-0.108716697,-0.200113311,9.579200745,0.450109929,2.133233786,-0.250741184,-0.050627869,-0.208107188,9.555258751,-0.622492433,1.493981838,-0.176664621,-0.213169977,-0.280318528,9.955090523,1.261744261,1.886630893,-0.268327713,-0.062352221,-0.259001523,10.34774017,-0.059855044,1.161187768,-0.237684533,-0.238750383,-0.322419584,0,HIGHKNEES
